人名,x坐标,y坐标
桑飞虹,-0.03375260214817204,-0.029251836164949026
梁发,-0.06143789948388181,0.014103001328088031
梁子翁,-0.006582392838253048,0.028115684089896578
梁自进,0.010317209879850056,0.022607342737013755
梁长老,-0.02022162217114926,0.00793537507464933
梅剑,0.022141462774877326,-0.023537997586459174
梅剑和,0.006929308083336279,-0.024598828185377286
梅念笙,0.025234339621746926,0.046392761672162566
梅文馨,-0.03894714313395302,0.0007775602558415063
梅良鸣,-0.0364660889198345,-0.02917178821359206
梅芳姑,0.001540543162722199,-0.04477467353594281
梅超风,0.010811334450944367,-0.06360513838351538
梦姑,-0.009866416086509972,0.0357680018993978
樊一翁,-0.04652153368194589,0.019681689455238013
樊纲,0.012516229637142356,0.014074221374762384
樵子,-0.02732604581176378,-0.014004009331971155
欧阳克,-0.05722667837181682,0.012126615542014703
欧阳公子,0.01833944887937403,-0.02986829658441063
欧阳公政,-0.006658816929477976,0.013160672491446729
止清,-0.019664874583498814,-0.008982277530973354
武三娘,-0.012083205258110295,-0.013627356805451166
武三通,0.0560553712087161,0.08517094632064907
武修文,-0.01770192711703976,-0.01406443431121483
武敦儒,-0.0019371804739696425,-0.05651111796619856
武烈,-0.007924063865105442,-0.014680157239126877
武青婴,0.03790042063778313,-0.06944550857227011
段公子,0.008107755164375502,0.013671212826291947
段天德,0.024769185266732077,0.042943351519468514
段延庆,-0.01765471113314528,-0.018038625127572105
段正明,-0.009692770981002194,-0.049919842248213
段正淳,-0.017350905458789184,0.015896719737787442
段王爷,-0.06433601518678642,-0.01730085387042322
段皇爷,-0.03683728866695142,0.001846510315346759
段老大,-0.08911896172022918,-0.022294718260385767
段誉,0.007395589471910576,0.016040726049964375
殷仲翔,-0.026741344883896855,0.0033504479172396335
殷六侠,-0.02276341423710855,0.007453386798771568
殷吉,-0.008703780599249854,-0.012300636975373218
殷天正,0.007704411744153779,-0.04634128345433507
殷姑娘,-0.04203393891733112,0.0007857826091690684
殷无寿,-0.022542370606024157,-0.030767595665614794
殷无禄,0.062247156382152204,0.0006576827309727092
殷无福,-0.04060570058899778,-0.022352039631129066
殷梨亭,-0.006637281611066966,-0.003172420827402062
殷离,-0.01595655523895464,0.04918051320908938
殷素素,-0.04353736598493198,0.027426835728922083
殷野王,-0.015495005617480843,0.02621179258958297
殷锦,0.0005440638276096362,0.024702157145647583
水云道人,-0.015926498647590673,0.04197840607498542
水岱,0.006038097442960662,0.07404246792709004
水笙,-0.032256578561466624,0.04188620934820332
江南七怪,-0.003043898193668703,0.06620372718588484
汤沛,0.004966375084259651,-0.0008386632353465647
汤祖德,0.024869500798837554,0.012241873033623252
汤若望,0.0005734765699291293,0.005550922784856572
汪万翼,-0.014400678240317502,0.03542947255746188
汪啸风,0.0262020949314952,-0.013778947515668213
汪浩天,0.011836603550604962,0.0911744537232717
汪铁鹗,0.04615658642634832,-0.04703656036911139
沈城,-0.045171502788669354,-0.0009969635660565562
沐剑声,0.040378798485473,-0.006160222643316031
沐剑屏,-0.030163807805061824,-0.006503809461002691
沙老大,-0.021753363358067646,0.00576474903606352
沙通天,-0.022862729642447538,-0.03628493129204123
泉建男,3.510735334376388e-05,0.01778735983029833
波罗星,0.04312562274254395,-0.03882102281165345
洞玄,0.001915367831695216,-0.021753248125742787
洪七公,-0.0020694209656816195,0.006740991520986349
洪凌波,-0.007272775056896705,0.025020671189946338
洪安通,-0.03669632335730897,-0.025636851526113953
洪帮主,0.029938204830367143,0.02677649539585639
洪朝,0.05109606571904506,0.018169788590409738
洪胜海,-0.03304183732226568,-0.026870134423090337
流云使,0.03606794448223218,0.01480218489764614
海兰弼,0.0012296601792646182,-0.03645823814179657
海大富,0.014674277988246328,-0.030483587307078897
渔人,0.005129250073734702,-0.03564805066988102
渡劫,0.010406455336403529,-0.040281020275108326
渡厄,-0.012612294997810945,0.0031822518401100827
渡难,0.05338333483549999,0.05682635259684012
温仁厚,0.010420392887723109,0.015138166357637145
温仪,0.0334941884971506,0.039355611891355606
温南扬,-0.011977993198027274,-0.003480323165008382
温方义,0.011398018595351583,-0.02442252002901973
温方山,0.024202587313978917,-0.005411109903147565
温方悟,0.02133392662167598,-0.013480985821781224
温方施,-0.012109217316502998,-0.00530816299698616
温方达,-0.03378605105346306,0.004041342026638827
温有方,0.007328826261304684,0.030312060499942565
温有道,-0.03091253690992901,-0.03833782048584808
温正,-0.005879418093309226,-0.02353884414694776
温青青,0.006414313439313951,0.0040484647330063395
游坦之,0.017591664018877576,0.004672247228301499
游迅,-0.0028539208979612013,0.005646219548297407
游驹,0.02459078641282735,0.0007984322004310009
游骥,0.008457729309288042,0.017385961279575757
潇湘子,0.02476663987161678,-0.010459913698720166
潘天耕,0.0268606642461505,-0.030806806862690314
潘秀达,-0.020607176486660012,-0.021180285856540734
澄光,0.04421050649357464,0.03165509398597454
澄心,-0.012816109483013932,-0.017465236429414572
澄观,-0.011350518302332949,0.08700837718835458
澄识,-0.04741813604144391,-0.05020297403854651
澄通,-0.003457823730448725,0.005936321210568552
灭绝师太,0.028760447156621825,-0.016558205666189135
灵智上人,-0.01059594944936206,0.058023815810757974
灵虚,0.030317318594414683,-0.012627446567558504
点苍渔隐,0.011039097935139448,0.01680386549146581
焦公礼,0.0024405843301826546,-0.006636602910118148
焦宛儿,-0.010316578974345764,0.0011003044742515882
焦文期,-0.04181165784799331,0.014269539127499063
焦木和尚,0.006649402415060796,-0.04011822062279874
煞神鬼,0.015206858044942638,-0.008338093853849036
照虚,0.009813869381959694,0.05222630820314801
熊元献,-0.022775442538299828,-0.03843491816742372
狄云,-0.035825271646935414,0.059935160995570315
狮王,-0.061024894122136034,0.0469131253475888
玄寂,0.014683143297767895,-0.019586684764104054
玄慈,-0.010244353206590394,0.04634590631308112
玄生,0.021653403199842432,0.008213948852460552
玄痛,0.010231377427401786,0.02100751341210204
玄苦,-0.06093851902928434,0.02170093039429925
玄苦大师,0.006628549896204286,-0.028560489333546123
玄难,0.015625122229583684,-0.02511928992061349
玄难大师,-0.005406398404133067,-0.035879632326032744
玉如意,0.01914818392425352,-0.03453532715792846
玉林,-0.02197579021531298,-0.01568137031139085
玉灵道人,0.040330101025230485,0.025139429706538978
玉玑子,-0.005100232328968691,0.02760343384816791
玉真子,0.04430931068645668,0.017824656275844133
玉磬子,-0.020526268912388373,-0.0001692776252758495
玉钟子,0.02093004035938534,0.028324378681099723
玉音子,0.005587387138875611,-0.0021484670016816278
王万仞,-0.011954239180135173,0.01096770365530001
王二叔,0.035027921229317846,0.00419886895454926
王仲强,-0.01750812153148183,0.015570623689331726
王伯奋,-0.008926104451420037,-0.031610038070466556
王保保,-0.021595361642542703,-0.018240524983796275
王元霸,-0.009868750517681655,-0.01658531948834155
王剑杰,-0.007577000665068739,-0.03090834593933462
王剑英,0.014911776084049628,0.0630415859007545
王十三,0.027842891595037403,-0.008379747443621471
王处一,0.008905958650054158,0.006419422497210904
王夫人,0.005276457443427126,-0.00040685457542196903
王姑娘,0.04840669025427591,0.023507851115909178
王家驹,-0.008926519178293003,0.04087117718553589
王家骏,0.004968466832529895,0.003068543004786706
王志坦,-0.017664438069677362,0.01792916253136818
王惟忠,-0.022355703801644953,-0.0385933871130796
王武通,0.0536651675827594,-0.022014748514169496
王维扬,-0.010457398923541422,0.020978344454199445
王罕,0.046811604903872366,0.04376238269439594
王语嫣,-0.0005900964367161883,-0.03244603313524457
王进宝,-0.014773777381971876,-0.000250166036600599
王道,0.00022918026229143474,-0.010097803859909882
王铁匠,0.004756791670825714,-0.017299417681696988
王难姑,0.09419665881596258,-0.03642670301278291
班淑娴,-0.029167842883476,0.0035231215123271153
琴儿,-0.008108920145531197,-0.03816275208463941
瑞大林,0.007181353829248616,-0.06897707221471691
瑞婆婆,0.00023869414865583606,-0.028843601026941144
瑞栋,0.008871576257600083,-0.003537399080905983
瑞芳,0.06109386078227251,0.020336657730985377
甘宝宝,0.034436193898785654,0.033421467343058564
田伯光,0.007370881868342531,0.011669014515790367
田归农,0.006018405231296311,-0.0380967762610363
田青文,-0.01797614571008696,-0.007471285955999169
申人俊,-0.025838037374241677,-0.02536796962731666
申志凡,-0.05050732185944567,-0.026881592766195415
瘦丐,0.021904119068179444,-0.0192148314842364
瘦商人,0.002760790462892928,-0.06945113369789373
瘦头陀,0.001949077209185838,-0.018348874375581144
白万剑,0.02238235899441149,-0.03663113224010943
白世镜,-0.017458477901634132,-0.03219737363973136
白二,0.033490876478483395,-0.013623297876469083
白寒松,0.01064614362768256,0.006564123429484804
白寒枫,0.0036439709194431595,0.024308372086333237
白振,0.052748882802224256,-0.00904567167167282
白熊,0.018263359515993925,9.15622105360926e-07
白脸人,0.025446128023407903,-0.0030237111566873594
白自在,-0.025724132750785,0.003632665894113111
白龟寿,0.033154959343037256,-0.021747002562020598
百草仙,0.0037820861944201224,0.011903534167168838
皇太后,0.04348979887292606,0.016372932751128482
皇太极,0.02758157543453095,-0.010888172279772403
皇甫阁,-0.019180021237066774,0.001844432235141447
盖一鸣,0.013342795321954802,0.00011833219010517698
盖运聪,0.007871583207523954,0.005397862891786281
相国夫人,-0.020787405499206255,-0.045287997075265714
矮老者,-0.026039333676450033,-0.02465562472235934
石万嗔,0.012149265658574484,0.01990769457588852
石中玉,0.018806800503126955,-0.0033725155041422956
石双英,0.021271921176742453,-0.05083186370805442
石嫂,-0.0035753329486589293,0.026116417902511284
石清,0.008578083087133854,0.014613274099018305
石破天,-0.0011704460033893408,0.028132056762068078
石骏,0.05465758414362044,0.06381014170449616
祁天彪,0.007024038768003092,0.002057874845224741
祁志诚,-0.04233876920173262,-0.02250369803138234
祁清彪,-0.0025938075528692877,-0.029265760292441056
祖千秋,0.0020757861304764058,-0.013455711784864623
祖大寿,0.0275631374055497,0.008947741848198075
祝镖头,0.021528731872356998,-0.014617196543194773
神山上人,-0.008776009063050485,0.04991972399048943
神音,0.04222687973504293,0.011239275597177509
福康安,0.026534956268934422,0.016314541936797763
秃笔翁,0.049021058307656136,-0.028188470794757992
秦栋,0.017985419286117226,-0.00940758314204713
秦红棉,0.006090458783276593,-0.049765995934129316
秦老五,-0.009462217354442876,0.004282928563194944
秦耐之,0.0007701825714873038,0.001569642066656073
程坛主,-0.008095470628243203,0.008346867817062207
程灵素,-0.006652525390852529,-0.020254460527383774
程瑶迦,0.02621030686178763,0.014240812431752283
程维藩,0.04446308486201095,-0.04588089255331295
程青竹,0.06569298738841739,0.012849653503847985
穆人清,-0.0238034836699903,-0.0072122051395754954
穆姑娘,0.023738981145882188,-0.021740237064562178
穆念慈,-0.02161906572625336,0.011057074605168367
穆贵妃,0.02197254388904285,-0.014954922131407214
空性,0.008536118037348198,-0.03483402618451297
空智,0.029612183752997807,0.05109935889848092
空见,-0.019653956577811483,-0.011271332681534279
空闻,0.0448942079457718,-0.013946059661445208
窝阔台,-0.022209105605241176,-0.0004357683889498853
章老三,0.04270426294311269,0.028852038711232555
章进,0.045682481896754265,-0.026430336330861205
童兆和,0.01170166505738685,-0.019093102074033634
童大海,0.0033250336337071426,-0.02205148329916304
童姥,0.0529771471143669,0.013907837513600018
童子,-0.026739217051648417,0.04288789734040593
童怀道,-0.04456722648799576,-0.00014450932466753948
童百熊,0.008511435739417764,0.007875694029356332
端木元,0.019398900862934394,0.03882012900635019
竹剑,-0.03319444150668856,-0.002808176136544637
笑脸鬼,0.03594961993750058,0.0028082085688097744
符敏仪,0.0011207158892708642,-0.009905430596709447
简捷,-0.053399665967401706,0.009339382129835313
简管家,-0.06120381515348697,0.013692105972543733
简长老,0.010119735655113279,0.004755550384273938
米为义,0.05063834526271346,0.03253659711399348
米横野,-0.037739320704492554,-0.037081526473359404
索额图,-0.0022667419832603595,0.06065063821849437
紫衣,-0.023743021751925695,0.02969778957024651
红娘子,-0.033275048259846826,0.0038845250359614515
纪女侠,0.02192056722206788,-0.016297039100067322
纪姑娘,-0.009680607927339194,-0.012749620465733231
纪晓芙,-0.008358251122597962,-0.012535492829296292
绿竹翁,0.03231629393395589,0.001891058580933477
缘根,0.04238926233533478,0.03262772834403131
罗人杰,0.012812014092871601,-0.029910642268153338
罗信,-0.021815866561109214,-0.057515895821464644
罗大千,-0.06688836183188628,0.03000155922001233
罗立如,-0.04298043806295514,-0.021355749023394013
老不死,0.08633435558662575,-0.047778963367642965
老王,0.010570936849649704,0.028205127772346926
老顽童,-0.035010664921882304,-0.0026299381346025163
者勒米,0.038637440969496756,0.017735733942394586
耶律晋,-0.013825684035814113,-0.022057710970591306
耶律楚材,0.008800595815400634,0.018713385426345736
耶律洪基,0.02417400128770448,-0.03158529382457334
耶律燕,-0.0023163926644796376,0.014966892471800197
耶律莫哥,-0.03971273456244703,-0.022024293479048832
耶律齐,0.04475938870873512,0.0535754891525122
耿万钟,-0.05456972675189809,0.04030088303403236
耿天霸,-0.009281224056792657,-0.006363399877875907
聂钺,-0.00022332414171171463,0.03300112193812137
胖丐,0.02055959511883749,-0.005158257120449275
胖商人,-0.005755703736904695,-0.008382887839621883
胖头陀,-0.031425418080316896,0.038689552098092224
胡一刀,0.01452923743164256,0.014499946470138952
胡大侠,0.040587548964586835,0.005759524433252686
胡大哥,-0.025458140960771272,-0.02301763992386489
胡夫人,0.03367516305970021,-0.014853349455498405
胡斐,-0.0001376229968498245,-0.01161319265875594
胡桂南,-0.01065034109528714,0.03673455435689807
胡老三,-0.04543770215394158,0.03746191181584127
胡老爷,-0.011876512050577563,-0.027865993781192252
胡逸之,0.003593174053733202,-0.019877056122618253
胡青牛,-0.0008640916130036265,0.010759820108869488
舒化龙,0.0219884678788618,-0.02016853576444723
花万紫,0.05409396027887511,-0.033975948990263766
花云,-0.014294654523881716,0.012351838246101022
花剑影,-0.028414090164099806,-0.012990954023735993
花铁干,-0.0022348656663962476,-0.022517610342153518
苏习之,0.02252688507865761,0.06778537380832426
苏冈,-0.07068721835784196,-0.07967421312927074
苏星河,0.007454197158364084,-0.024609936125530724
苏普,-0.005226838593456256,0.0044938949328771054
苏荃,-0.01567034252428468,-0.021696418178844476
苏菲亚,0.02528916354546831,0.008701095643138762
苏辙,-0.0271612603825741,-0.04453170021988157
苏鲁克,0.0635382396823658,-0.03959431904071721
苗人凤,-0.006026473735678267,-0.03300841905701954
苗大侠,-0.035756984058845205,0.05593328172095897
苗若兰,-0.008471517192237814,-0.027367197159698806
苟读,-0.003976582737511789,-0.035782995674305415
若克琳,0.060815880672991776,0.04647477196681405
英颚,-0.02330456325072561,-0.03275496591530012
范一飞,-0.03462901925604043,0.04470911467025005
范中恩,-0.018464143155657274,0.005151180396089209
范帮主,-0.016261009625333014,0.044957032928828675
范文程,0.011483092900129848,0.006364801093222152
范百龄,-0.005314315037775737,-0.07936724753584352
范蠡,-0.010467176449744597,-0.006880401007449573
范遥,-0.0027002727302103064,0.02362747803803834
范骅,-0.051163246875580624,-0.03803535464465658
茅十八,-0.034666737292782294,-0.009269085715833176
荣彩,0.002061316896789466,-0.01991182083866459
莫七侠,0.026920113684819915,0.018087954439601685
莫声谷,0.014946706627506221,-0.0397985203024397
莫大,-0.008538902458483833,-0.05179581236338766
菊剑,0.04964115922208037,-0.00770546593930586
菊友,0.020951860026452572,0.00010428646962457264
菊芳,0.012933648541702843,-0.025079872112911926
萧半和,-0.01313700924534114,-0.0019953813174951917
萧峰,0.025751364513725186,-0.00929324677248441
萧居士,-0.043886672773975594,0.010862491310788808
萧远山,-0.002253122903163274,0.05727706154080919
萨多,-0.009998133188613291,0.02252008349419747
葛光佩,-0.009458859679575446,-0.014537859524858168
葛尔丹,0.014290798134455041,0.09050733735296719
董开山,0.020439663637553153,-0.037884379235544316
蒋四根,-0.002185239072440219,-0.016354672458409634
蒋天寿,0.011938700166356559,-0.010614256746341888
蒋涛,-0.026076233411071757,0.013283445934721179
蒋调侯,0.021173445123372835,0.0001366022155273849
蒙哥,0.024272179780843964,-0.022547523564337535
蓝凤凰,0.06642592286207999,0.018236362905135917
蓝秦,-0.028193495672571844,0.018571679316217053
蔡威,0.02202857550787032,-0.01797075420917453
蔡德忠,-0.007437992359809663,-0.019153233058306605
薛公远,0.020570382951372836,0.009069339592278299
薛慕华,-0.05035823056595006,0.013538269191305758
薛鹊,-0.00488511345253083,-0.006588278982483663
藏边五丑,-0.0020546355659302957,-0.017388883104023083
虚竹,0.018704928543651276,-0.005467946414740712
蛇皮张,-0.038151901889794816,0.022768332814971436
血刀老祖,-0.0478584723475106,0.04087601126196831
行痴,0.021536497768108405,-0.04942516511001678
行颠,-0.0026521993024282427,-0.02593271888802311
补锅匠,-0.012857153906792308,0.002024516389161302
袁冠南,0.034950705393295985,0.013243138101311497
袁士霄,-0.003206219774070312,0.02824412992529182
袁夫人,-0.020492938077685086,-0.046575970681177734
袁承志,-0.0074319072726457625,0.02009874423438436
袁枚,0.03776600123815199,-0.0419149266907179
袁紫衣,0.003330450456757847,0.04950069004679482
裘千丈,-0.020795504681053678,0.04286275907025456
裘千仞,-0.023544556193884708,0.045054426082928534
裘千尺,0.016349510817660527,-0.025056283137404028
褚万里,0.005387597900405441,0.015109622880564527
褚圆,-0.05039868348257274,0.029052180283105716
西华子,0.020408755064054353,0.009771470336390515
西施,0.04873523866308151,-0.03526268547918029
西狂,0.009003979844579929,0.022289745581471735
覃天丞,0.006512912765742951,0.0034266773565983116
觉远,-0.05009388719927035,-0.026363422223917795
觉远大师,-0.020339366964162674,0.030811045090743238
解文豹,-0.026889514274488952,-0.04115006943882908
言伯乾,-0.030121304063286763,0.009213599441686697
言达平,0.044380252799011415,0.0019168326079627498
詹春,0.03744473602930204,-0.03081287862967845
许卓诚,0.01147918428790593,-0.03032965835798122
许雪亭,-0.023442857834608293,-0.05666686009491951
说不得,0.03333823119303464,-0.009311378234045958
诸保昆,0.05023832860388,-0.031964790276072054
谢烟客,-0.03919481146575017,-0.018622544425035848
谢逊,-0.0010699910499306097,-0.005241514343052699
谭公,-0.047468219358009336,-0.016173883848916628
谭处端,-0.013065761329377165,0.01613232366030462
谭婆,0.010244860986418915,0.013849367259569324
谭迪人,0.018855898949752484,-0.010124835940674119
谭青,0.0021004440415603167,-0.04225780001978811
贝人龙,0.029245775452998998,0.05108565246181351
贝海石,0.006171184563465499,0.039133768189681374
贝锦仪,0.020370220428654277,-0.003329109863067935
费要多罗,-0.0036860908924656616,-0.05775355195527575
贺老三,0.020654554876159612,-0.014116506851856517
贾老六,0.0020043913114729376,-0.0074729185406051
贾老者,0.04557854624572457,-0.008475834167640821
赛总管,-0.012446381883363075,-0.006714938036082315
赤老温,-0.022020722920580944,-0.01837529927434785
赫连铁树,-0.03164664568465169,0.03905431520092926
赵半山,-0.013369067777597407,-0.026544789306490964
赵志敬,0.020576809973452886,-0.012894595576764105
赵敏,-0.0008513701869740497,-0.0499080741545077
赵良栋,-0.01961902241553967,0.02754485370535736
赵钱孙,-0.017804487047036483,0.02220342845013954
赵齐贤,0.013753630003217101,-0.013128774925824238
路副将,-0.09417018159390907,0.04747767591023548
车尔库,0.03299034303359073,0.01009264680015375
辉月使,0.07508400238384925,-0.01222308040706767
辛双清,0.0642394879476978,-0.0012656501245544521
辛国梁,-0.06051560553198825,-0.0019080225184760317
辛然,-0.030665147751459294,-0.007006435741505032
达尔巴,0.012823884033528032,-0.07157004185324427
过三拳,0.01870301350258731,0.012824501084213506
过儿,-0.05277239367684304,0.06507224475447436
过彦之,-0.08828425772970458,-0.02704140137062476
迟玄,0.04927190674802212,-0.014682015553388671
逍遥子,-0.08328810472770908,-0.01254957673268251
邓愈,0.028376240626821186,-0.055246039468376314
邓炳春,-0.0012576242568556628,0.01242638182636817
邓百川,-0.01966194174378643,-0.027435679012545344
邝天雄,-0.01430021525115957,-0.032934165433092556
邵鹤,0.02088386749197933,0.014320993994206731
郁光标,-0.03146771455364317,-0.031007284112379595
郑三娘,-0.017457684989598606,-0.007182039598394589
郑克爽,-0.08213551882420159,0.03534149275095004
郑萼,-0.006236551834548919,-0.038479105826817274
郑起云,-0.01657939295030556,0.007230302267029227
郑镖头,-0.06917099101641067,-0.014953239969585932
郑长老,-0.044340510511892,0.0009336037693821631
郝大通,-0.03320484021539079,-0.06277383817246385
郭啸天,-0.002370737240545355,-0.0026421955296990042
郭大侠,0.03149310245253869,0.023812156584827486
郭女侠,-0.01660538293052364,0.02046370513491995
郭玉堂,-0.01658839540613032,0.027506559848069892
郭破虏,0.012148928166833307,0.07627546888221798
郭襄,-0.0019905595644186115,0.019940667317912567
郭靖,0.05835371087724892,-0.022060326460631975
都大锦,0.016647748075078687,0.021070494811493028
鄂尔多,-0.05215139793617075,-0.008106008575789931
金花婆婆,-0.04456988198591926,-0.005259569932761081
金轮法王,-0.0251787024812478,-0.02584337219927491
钟万仇,-0.010932661176854142,-0.020272454342728
钟志灵,-0.003931530284285307,0.006221822531946371
钟灵,0.038069607415143654,-0.040180749124638364
钟镇,0.018386956839360074,-0.04909051805345775
钱二败,0.0363108819503088,0.07736756035963825
钱正伦,-0.04258858723183908,-0.05357451284821513
钱老本,-0.03484900288820386,0.051600386527866
钱通四,-0.0007543869253602017,-0.0034526129863105943
钱青健,0.019207238476325945,-0.011131993025550168
铁冠道人,-0.047206511641997254,-0.03869947867459873
铁木真,0.022929363865515074,0.008525171673414468
长青子,0.0029191360087934856,-0.002886745491568693
闵子华,0.06409154292323792,-0.014471038641361596
闵柔,-0.022948089140381097,-0.016857139577049405
闻万夫,-0.025430733784661964,-0.00869500695875945
闻先生,-0.007514125023627493,-0.013031506307672164
阎世章,0.06234678486960042,-0.0571560440449903
阎世魁,0.005409488122409387,-0.040689672130891565
阎基,-0.0249797077251184,-0.004893971074014011
阮星竹,0.01470905690693113,0.0007060706420778358
阳顶天,-0.03543465999011512,0.019398970976440832
阿三,0.06056460791199721,0.00626065103596726
阿九,0.0007273756138324313,-0.008776218411821267
阿二,-0.005963531213711085,-0.0257061628984672
阿曼,-0.00790979905692497,0.02076617411937694
阿朱,-0.005042671485372493,-0.01277470153475566
阿根,0.04340279815803015,0.030891385061769746
阿济赤,-0.00873896875212857,0.023940624030541004
阿牛哥,-0.00978399501433809,-0.0569182068368791
阿碧,-0.019240207678675354,-0.044498015923769625
阿离,-0.015693685956775033,0.004778318974839521
阿紫,-0.008504893462752327,0.00820781005098014
阿里,-0.011823635401280414,0.011712863167701527
阿青,0.006314476985479033,-0.024155153170324253
陆乘风,0.005536011123850371,0.07032266775152617
陆二娘,0.002007462894943164,-0.03366372281188607
陆冠英,-0.012514370360703634,0.013087354681048506
陆大有,0.03615867670886193,-0.018292341633549102
陆天抒,0.006325438050457232,0.005815122338574703
陆无双,-0.025324540570155388,0.01964136672612014
陆菲青,-0.06692315591028024,-0.010728519420207246
陆高轩,-0.013763925754960021,0.0016805167398285979
陈七,-0.008122170314173748,0.03883648857363966
陈冲之,0.015259729519335937,0.04176408018224003
陈友谅,0.008516892560413237,0.0010062606431445922
陈圆圆,-0.032654852347448096,0.0081497127627445
陈大方,-0.04990250789464955,0.005441011960660299
陈孤雁,-0.00821115244493119,-0.01037298709945561
陈家洛,0.026916615744777415,0.032056508104671054
陈正德,-0.012018029933044419,-0.009041213608184604
陈玄风,-0.05020231622842391,0.014978183582360687
陈禹,-0.010963230972573618,-0.0008004503157917996
陈达海,-0.0065921508545024295,-0.003259724209729203
陈近南,0.008018150086170135,0.04156262500385967
陈高波,0.023483080968615427,-0.0036396386483228517
陶子安,0.015487061301375627,0.023038193902679204
陶百岁,0.003436898787995453,-0.05085612657922183
陶红英,-0.013333386066037557,-0.03770291091246556
雪山飞狐,-0.002025024283425714,-0.028237057108649193
雷一啸,-0.053721428371258345,0.0053978590886276994
霍元龙,0.027695525393132202,0.04604371366398107
霍都,-0.005448828609842647,0.022417495004484915
霍都王子,0.03094261525515938,0.05140269454122331
霍阿伊,0.0022826296463003665,0.0029893841318321527
霍青桐,-0.004717231732957317,0.07120213589535873
青灵子,0.015097931081213744,-0.0224475115375419
静慧,0.007956244937314519,-0.026285451026614334
静照,-0.0701409928054135,0.0280680832682071
静玄师太,0.019451212473908488,-0.009585177897861754
静空,-0.0036368493158188426,0.02330775033424021
静虚师太,-0.0034852198224038784,-0.02912016317169136
静迦,0.003480654828405392,0.015281188974962008
韦一笑,-0.03845004756837744,-0.06053694911217393
韦小宝,-0.023272876205247605,0.015740760158343525
韦爵爷,-0.03229062410376307,0.0008816988210174015
韦香主,0.03561638503473821,-0.005038508794305569
韩千叶,-0.04732399667079016,-0.007934155105862718
韩宝驹,-0.023975160882455958,-0.04497835616086448
韩小莹,0.018078200843470563,0.035687252276177354
韩文冲,-0.006067570992774649,-0.0348654461980212
韩春霖,-0.015578358440153801,0.02919168484927154
韩林儿,-0.0007002348667219174,0.038966852071811484
顾炎武,0.00988745498475335,-0.004940045029838604
顾金标,0.007375050789301281,-0.05094477743025811
风波恶,0.03015720754565963,-0.0408389200220212
风清扬,0.029696151383694684,0.00449623681366823
风良,-0.004219298114875117,0.05972700622984699
风际中,-0.00986661421626694,0.06672666631589104
马五德,-0.01993764658649311,-0.0033624977983015463
马佑,-0.02732836438201472,0.02095721550463716
马光佐,-0.009888766709808552,0.003415814060152694
马公子,-0.015355756664679239,-0.013801593369515926
马博仁,0.030169393585802718,-0.01984030691921984
马善均,0.0031300284172569902,-0.05089951193227975
马大挺,0.0021379870459779004,0.005030072861571446
马大鸣,0.015854201596474018,0.033148095217840096
马夫人,-0.0026034700961265135,-0.0222014840648144
马宝,0.018347300355807658,0.0018382593263275425
马家骏,-0.0370537342874602,0.03718382178203108
马敬侠,-0.01937505363107556,0.01924744793195748
马春花,-0.04501620085052715,-0.02701632309408422
马法通,-0.004140664830267202,-0.020401645337186202
马真,-0.006071847941134942,0.019373291091729677
马行空,-0.0009217807500003735,-0.053466351833107384
马超兴,-0.014289168232436918,-0.001233675625128983
骆冰,0.06840738288178042,0.0028246458333575477
高三娘子,-0.048153500719473295,0.009325590986789062
高则成,0.04456346286525717,-0.023702653393894196
高老者,-0.01321292460509927,-0.037859909179155174
高里津,0.01643879716974424,-0.07405834840186847
鲁坤,-0.009751559186405447,0.009237867073709298
鲁帮主,-0.02106293217497271,0.0044980455367104495
鲁有脚,0.025259897093650008,0.007026819438006194
鲁连荣,0.010922431438901753,0.020897664158549004
鲍千灵,-0.002619023704468217,0.024440367053623072
鲍大楚,-0.003358958895335706,-0.014231686596421982
鲍承先,0.024916298331293232,0.006791233581202855
鲜于通,-0.030379544299171345,-0.005878267852397748
鳌拜,0.021258746884056386,-0.053458685726449885
鸠摩智,0.0029525552164394123,-0.00036348699127638205
鹤笔翁,0.04406416235250851,-0.010974527995808014
鹰王,0.033709881799948535,-0.0009753416075789977
鹿杖客,0.023065054154468505,-0.01318844507586122
鹿清笃,-0.019664436214805004,-0.0037428647210237132
麦少帮主,0.02331390624484515,0.06607650148850412
麦鲸,0.007867497463037987,0.028992007595247386
麻衣汉子,0.008887061556777156,0.021757014826251073
黄二毛子,0.017540887583821406,-0.005471412512079062
黄宗羲,0.0071890935528255906,0.01181138635177359
黄希节,0.017491372342044405,0.012525599272490032
黄帮主,0.016109905769621586,-0.012544099651852093
黄真,-0.00570725600374264,-0.01825746379975135
黄老邪,0.048265170838425346,0.0569753068601235
黄药师,0.01690985001346547,-0.018531256331224825
黄蓉,-0.031230036413892704,-0.034478853011505085
黄须人,0.07386295757816834,0.04509360528447185
黎刚,0.023230257645863894,-0.022281698520371252
黎夫人,0.032067998273120214,-0.03224790876161944
黎生,0.02945511709605452,-0.06275794305605371
齐云,-0.024615369380023205,-0.032886310360573934
齐伯涛,-0.01176441191631783,-0.009423959679061912
齐元凯,0.01405779127345438,-0.04116591856062497
齐洛诺夫,0.02115639865884883,-0.021470935638368677
齐自勉,0.01727407157403295,0.04580353302661866
